% Date and time of this run: 09-Feb-2005 23:55:14
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%error bar	freq (Hz)	pt est int (re)	pt est int (im)
3.533831e-04	4.677500e+02	1.325051e-08	-1.890204e-08
3.533831e-04	4.680000e+02	1.009474e-08	-8.157378e-09
3.533831e-04	4.682500e+02	9.662425e-09	-1.081229e-09
3.533831e-04	4.685000e+02	1.347413e-08	-1.413105e-09
3.533831e-04	4.687500e+02	-1.745564e-08	-1.431011e-08
3.533831e-04	4.690000e+02	-1.385956e-10	-6.006978e-09
3.533831e-04	4.692500e+02	-1.551057e-09	-7.052064e-09
3.533831e-04	4.695000e+02	5.406637e-10	8.819404e-09
3.533831e-04	4.697500e+02	-1.082122e-08	4.440998e-09
3.533831e-04	4.700000e+02	3.947385e-09	8.469302e-09
3.533831e-04	4.702500e+02	-1.062345e-08	-7.804518e-10
3.533831e-04	4.705000e+02	-4.569225e-09	1.334518e-08
3.533831e-04	4.707500e+02	3.624495e-09	-1.684561e-08
3.533831e-04	4.710000e+02	9.402501e-09	4.310491e-09
3.533831e-04	4.712500e+02	1.086315e-08	-1.444681e-08
3.533831e-04	4.715000e+02	1.112290e-09	-1.108472e-08
3.533831e-04	4.717500e+02	-4.474154e-09	4.289904e-08
3.533831e-04	4.720000e+02	3.398997e-10	8.123309e-09
3.533831e-04	4.722500e+02	-1.501324e-08	1.155847e-08
3.533831e-04	4.725000e+02	-7.019972e-09	-1.483479e-08
3.533831e-04	4.727500e+02	2.082960e-09	-1.364642e-08
3.533831e-04	4.730000e+02	-1.676182e-08	-1.064434e-08
3.533831e-04	4.732500e+02	1.678127e-08	-3.978234e-10
3.533831e-04	4.735000e+02	-1.098137e-08	-1.060211e-08
3.533831e-04	4.737500e+02	1.868605e-08	1.955779e-08
3.533831e-04	4.740000e+02	6.994208e-10	6.615295e-09
3.533831e-04	4.742500e+02	7.645816e-09	-9.218784e-09
3.533831e-04	4.745000e+02	-7.257552e-09	2.481627e-08
3.533831e-04	4.747500e+02	2.687403e-08	-1.051094e-08
3.533831e-04	4.750000e+02	-1.058140e-08	3.778847e-09
3.533831e-04	4.752500e+02	1.466072e-08	1.027724e-10
3.533831e-04	4.755000e+02	-1.572726e-08	-3.907684e-09
3.533831e-04	4.757500e+02	-1.392671e-08	-1.123370e-08
3.533831e-04	4.760000e+02	3.575941e-09	-1.706652e-08
3.533831e-04	4.762500e+02	3.003193e-08	-1.476518e-08
3.533831e-04	4.765000e+02	1.927362e-09	-6.260741e-09
3.533831e-04	4.767500e+02	-1.205322e-08	-5.260019e-10
3.533831e-04	4.770000e+02	5.955889e-09	-1.060748e-08
3.533831e-04	4.772500e+02	-5.567230e-08	-2.587404e-08
3.533831e-04	4.775000e+02	-9.227187e-09	8.101142e-09
3.533831e-04	4.777500e+02	-2.372616e-08	-2.958715e-08
3.533831e-04	4.780000e+02	-1.797251e-08	-8.124765e-09
3.533831e-04	4.782500e+02	3.397215e-09	5.582325e-09
3.533831e-04	4.785000e+02	-3.991327e-10	-3.051001e-08
3.533831e-04	4.787500e+02	2.677246e-08	-1.382385e-08
3.533831e-04	4.790000e+02	4.320956e-09	1.103202e-08
3.533831e-04	4.792500e+02	-6.703478e-09	2.921356e-09
3.533831e-04	4.795000e+02	-2.142654e-08	-5.506629e-09
3.533831e-04	4.797500e+02	4.276403e-09	4.621424e-09
3.533831e-04	4.800000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.802500e+02	5.328889e-09	-8.075842e-09
3.533831e-04	4.805000e+02	2.495055e-09	1.011017e-09
3.533831e-04	4.807500e+02	-1.460984e-08	5.218636e-09
3.533831e-04	4.810000e+02	-1.608736e-08	-1.754334e-08
3.533831e-04	4.812500e+02	-4.544725e-08	-6.666565e-09
3.533831e-04	4.815000e+02	-3.081168e-09	2.048527e-08
3.533831e-04	4.817500e+02	1.907081e-08	-8.315519e-09
3.533831e-04	4.820000e+02	-4.344064e-08	1.156271e-08
3.533831e-04	4.822500e+02	4.185956e-08	-1.471629e-09
3.533831e-04	4.825000e+02	-6.929279e-09	4.431727e-09
3.533831e-04	4.827500e+02	-2.466080e-08	4.419213e-08
3.533831e-04	4.830000e+02	-2.797758e-08	-1.186862e-08
3.533831e-04	4.832500e+02	2.348317e-08	1.498754e-08
3.533831e-04	4.835000e+02	-1.491556e-08	-2.101608e-08
3.533831e-04	4.837500e+02	-1.888795e-08	2.680511e-08
3.533831e-04	4.840000e+02	3.148343e-08	1.614484e-08
3.533831e-04	4.842500e+02	-7.014997e-09	2.631440e-08
3.533831e-04	4.845000e+02	-1.318475e-08	6.940332e-09
3.533831e-04	4.847500e+02	-7.122498e-08	2.615781e-08
3.533831e-04	4.850000e+02	4.458214e-08	-1.927316e-08
3.533831e-04	4.852500e+02	-3.462301e-08	-7.060810e-09
3.533831e-04	4.855000e+02	-2.309415e-09	3.223121e-08
3.533831e-04	4.857500e+02	3.199546e-08	1.347268e-08
3.533831e-04	4.860000e+02	-2.467773e-09	2.278282e-08
3.533831e-04	4.862500e+02	1.920326e-09	-1.490351e-08
3.533831e-04	4.865000e+02	3.828918e-09	-3.727450e-08
3.533831e-04	4.867500e+02	2.873379e-08	2.749571e-08
3.533831e-04	4.870000e+02	-3.100197e-08	2.365150e-08
3.533831e-04	4.872500e+02	-9.993185e-09	3.218016e-08
3.533831e-04	4.875000e+02	4.331583e-08	1.314759e-08
3.533831e-04	4.877500e+02	8.161360e-09	4.056382e-08
3.533831e-04	4.880000e+02	-4.978281e-08	-1.329042e-08
3.533831e-04	4.882500e+02	-6.563828e-09	-7.886188e-09
3.533831e-04	4.885000e+02	-1.748407e-08	2.810207e-08
3.533831e-04	4.887500e+02	-5.086450e-08	3.987485e-08
3.533831e-04	4.890000e+02	2.685341e-08	6.831881e-09
3.533831e-04	4.892500e+02	3.831969e-08	-4.041454e-08
3.533831e-04	4.895000e+02	1.719249e-09	-5.665501e-09
3.533831e-04	4.897500e+02	-1.774141e-08	-3.734012e-08
3.533831e-04	4.900000e+02	6.350078e-09	2.172504e-08
3.533831e-04	4.902500e+02	6.671268e-09	5.232059e-08
3.533831e-04	4.905000e+02	1.411667e-08	-1.217056e-08
3.533831e-04	4.907500e+02	-1.098646e-09	3.643458e-08
3.533831e-04	4.910000e+02	-1.413945e-08	-1.962841e-08
3.533831e-04	4.912500e+02	-7.198343e-10	9.509214e-09
3.533831e-04	4.915000e+02	-1.685058e-08	-2.744746e-08
3.533831e-04	4.917500e+02	2.825140e-09	4.823554e-09
3.533831e-04	4.920000e+02	-1.690693e-08	-8.345863e-09
3.533831e-04	4.922500e+02	-1.986533e-08	1.770112e-08
3.533831e-04	4.925000e+02	7.339163e-09	1.109466e-08
3.533831e-04	4.927500e+02	9.112840e-09	-2.095788e-08
3.533831e-04	4.930000e+02	-2.103700e-08	-5.956169e-09
3.533831e-04	4.932500e+02	-8.751628e-09	-1.035763e-09
3.533831e-04	4.935000e+02	-4.049126e-08	-3.138971e-08
3.533831e-04	4.937500e+02	4.541374e-09	-2.194922e-08
3.533831e-04	4.940000e+02	4.159070e-09	-7.481271e-09
3.533831e-04	4.942500e+02	-1.491785e-08	1.532818e-08
3.533831e-04	4.945000e+02	1.569460e-08	-1.267003e-08
3.533831e-04	4.947500e+02	8.461001e-09	1.189838e-09
3.533831e-04	4.950000e+02	-9.965670e-09	3.470435e-10
3.533831e-04	4.952500e+02	-1.486715e-08	1.371608e-08
3.533831e-04	4.955000e+02	-1.698517e-08	2.735843e-10
3.533831e-04	4.957500e+02	-1.866637e-08	2.761390e-09
3.533831e-04	4.960000e+02	0.000000e+00	0.000000e+00
3.533831e-04	4.962500e+02	-1.383001e-10	1.641417e-08
3.533831e-04	4.965000e+02	-4.133273e-08	-4.131931e-08
3.533831e-04	4.967500e+02	2.746854e-08	8.805527e-09
3.533831e-04	4.970000e+02	4.367583e-09	8.574000e-09
3.533831e-04	4.972500e+02	-1.177023e-08	2.459955e-08
3.533831e-04	4.975000e+02	-2.291104e-08	-2.341277e-08
3.533831e-04	4.977500e+02	-3.577269e-08	5.956846e-11
3.533831e-04	4.980000e+02	-2.910977e-08	1.059213e-08
3.533831e-04	4.982500e+02	1.891217e-08	-2.730685e-08
3.533831e-04	4.985000e+02	-1.822272e-08	-1.025999e-08
3.533831e-04	4.987500e+02	7.759078e-09	1.925057e-08
3.533831e-04	4.990000e+02	-2.050491e-09	-1.898069e-08
3.533831e-04	4.992500e+02	1.175669e-08	1.138352e-09
3.533831e-04	4.995000e+02	2.281657e-08	-1.760571e-09
3.533831e-04	4.997500e+02	-2.559490e-08	2.268545e-08
3.533831e-04	5.000000e+02	-1.192630e-09	2.250888e-08
